REG;DEP;DEPCOM;DCIRIS;AN;TYPEQU;CANT;INT;RPIC;CL_PELEM;CL_PGE;EP;SECT;NB_EQUIP
32;59;59249;59249_0104;2018;C609;X;X;X;X;X;X;PU;1
32;59;59250;59250;2018;C104;1;X;0;1;X;0;PR;1
32;59;59250;59250;2018;C104;1;X;0;1;X;0;PU;1
32;59;59250;59250;2018;C201;1;1;X;X;X;0;PR;1
32;59;59251;59251;2018;C104;0;X;0;1;X;0;PU;1
32;59;59252;59252;2018;C104;1;X;0;1;X;0;PR;1
32;59;59252;59252;2018;C104;1;X;0;1;X;0;PU;1
32;59;59253;59253_0102;2018;C101;1;X;0;X;X;1;PU;1
32;59;59253;59253_0103;2018;C101;1;X;0;X;X;1;PU;1
32;59;59253;59253_0102;2018;C104;1;X;0;0;X;1;PU;2
32;59;59253;59253_0102;2018;C104;1;X;0;1;X;0;PR;1
32;59;59253;59253_0103;2018;C104;1;X;0;0;X;1;PU;1
32;59;59253;59253_0101;2018;C201;1;0;X;X;X;1;PU;1
32;59;59254;59254;2018;C104;0;X;0;1;X;0;PU;1
32;59;59255;59255;2018;C104;0;X;0;1;X;0;PU;1
32;59;59256;59256;2018;C101;1;X;0;X;X;0;PU;1
32;59;59256;59256;2018;C104;1;X;0;0;X;0;PU;1
32;59;59256;59256;2018;C104;1;X;0;1;X;0;PR;1
32;59;59257;59257;2018;C104;1;X;0;1;X;0;PU;1
32;59;59258;59258;2018;C104;0;X;0;1;X;0;PU;1
32;59;59258;59258;2018;C301;1;1;X;X;0;0;PR;1
32;59;59258;59258;2018;C301;1;1;X;X;0;0;PU;1
32;59;59258;59258;2018;C303;X;1;X;X;0;X;PR;1
32;59;59258;59258;2018;C601;X;X;X;X;X;X;PU;1
32;59;59259;59259;2018;C104;0;X;0;1;X;0;PU;1
32;59;59260;59260;2018;C101;1;X;0;X;X;0;PU;1
32;59;59260;59260;2018;C104;1;X;0;0;X;0;PU;1
32;59;59260;59260;2018;C104;1;X;0;1;X;0;PU;1
32;59;59261;59261;2018;C101;1;X;0;X;X;0;PU;1
32;59;59261;59261;2018;C104;1;X;0;0;X;0;PU;1
32;59;59262;59262;2018;C104;0;X;0;1;X;0;PU;1
32;59;59262;59262;2018;C104;1;X;0;1;X;0;PR;1
32;59;59263;59263;2018;C104;0;X;0;1;X;0;PU;1
32;59;59264;59264;2018;C104;0;X;0;1;X;0;PU;1
32;59;59265;59265;2018;C101;1;X;0;X;X;0;PU;1
32;59;59265;59265;2018;C104;1;X;0;0;X;0;PU;1
32;59;59266;59266;2018;C101;1;X;0;X;X;0;PU;1
32;59;59266;59266;2018;C104;0;X;0;0;X;0;PU;1
32;59;59266;59266;2018;C201;1;0;X;X;X;0;PU;1
32;59;59266;59266;2018;C301;1;0;X;X;0;0;PU;1
32;59;59267;59267;2018;C105;0;X;X;0;X;0;PU;1
32;59;59268;59268_0101;2018;C104;1;X;0;1;X;0;PR;1
32;59;59268;59268_0102;2018;C104;1;X;0;0;X;0;PU;1
32;59;59268;59268_0102;2018;C104;1;X;0;1;X;0;PU;1
32;59;59269;59269;2018;C104;1;X;0;1;X;0;PR;1
32;59;59269;59269;2018;C104;1;X;0;1;X;0;PU;1
32;59;59269;59269;2018;C201;1;0;X;X;X;0;PU;1
32;59;59270;59270;2018;C104;0;X;0;1;X;0;PU;1
32;59;59271;59271_0201;2018;C101;0;X;0;X;X;0;PU;2
32;59;59271;59271_0401;2018;C101;0;X;0;X;X;1;PU;2
32;59;59271;59271_0402;2018;C101;0;X;0;X;X;1;PU;1
32;59;59271;59271_0501;2018;C101;0;X;0;X;X;0;PU;1
32;59;59271;59271_0601;2018;C101;0;X;0;X;X;1;PU;2
32;59;59271;59271_0602;2018;C101;0;X;0;X;X;1;PU;1
32;59;59271;59271_0201;2018;C104;1;X;0;0;X;0;PU;2
32;59;59271;59271_0201;2018;C104;1;X;0;1;X;0;PU;1
32;59;59271;59271_0401;2018;C104;0;X;0;1;X;0;PR;1
32;59;59271;59271_0401;2018;C104;1;X;0;0;X;1;PU;1
32;59;59271;59271_0402;2018;C104;1;X;0;0;X;1;PU;2
32;59;59271;59271_0501;2018;C104;0;X;0;1;X;0;PU;1
32;59;59271;59271_0501;2018;C104;1;X;0;0;X;0;PU;1
32;59;59271;59271_0502;2018;C104;1;X;0;1;X;0;PU;1
32;59;59271;59271_0601;2018;C104;1;X;0;0;X;1;PU;2
32;59;59271;59271_0602;2018;C104;1;X;0;0;X;1;PU;1
32;59;59271;59271_0202;2018;C201;1;0;X;X;X;0;PU;1
32;59;59271;59271_0301;2018;C201;1;0;X;X;X;1;PU;1
32;59;59271;59271_0401;2018;C201;1;0;X;X;X;0;PR;1
32;59;59271;59271_0601;2018;C201;0;0;X;X;X;1;PU;1
32;59;59271;59271_0501;2018;C301;1;0;X;X;0;0;PU;1
32;59;59271;59271_0101;2018;C302;1;0;X;X;0;0;PU;1
32;59;59271;59271_0602;2018;C302;1;1;X;X;0;0;PU;1
32;59;59271;59271_0101;2018;C601;X;X;X;X;X;X;PR;1
32;59;59271;59271_0301;2018;C601;X;X;X;X;X;X;PU;1
32;59;59271;59271_0602;2018;C601;X;X;X;X;X;X;PU;1
32;59;59272;59272_0102;2018;C101;0;X;0;X;X;0;PU;1
32;59;59272;59272_0103;2018;C101;0;X;0;X;X;0;PU;1
32;59;59272;59272_0101;2018;C104;1;X;0;1;X;0;PR;1
32;59;59272;59272_0102;2018;C104;1;X;0;0;X;0;PU;1
32;59;59272;59272_0102;2018;C201;1;0;X;X;X;0;PU;1
32;59;59273;59273_0104;2018;C101;1;X;0;X;X;0;PU;1
32;59;59273;59273_0105;2018;C101;1;X;0;X;X;0;PU;3
32;59;59273;59273_0101;2018;C104;1;X;0;0;X;0;PU;1
32;59;59273;59273_0101;2018;C104;1;X;0;1;X;0;PU;1
32;59;59273;59273_0103;2018;C104;1;X;0;1;X;0;PR;1
32;59;59273;59273_0103;2018;C104;1;X;0;1;X;0;PU;1
32;59;59273;59273_0104;2018;C104;1;X;0;0;X;0;PU;1
32;59;59273;59273_0105;2018;C104;1;X;0;0;X;0;PU;1
32;59;59273;59273_0105;2018;C104;1;X;0;1;X;0;PU;1
32;59;59273;59273_0103;2018;C201;1;0;X;X;X;0;PR;1
32;59;59273;59273_0105;2018;C201;1;0;X;X;X;0;PU;1
32;59;59273;59273_0105;2018;C502;X;X;X;X;X;X;PU;1
32;59;59274;59274;2018;C104;0;X;0;1;X;0;PU;1
32;59;59275;59275;2018;C104;1;X;0;0;X;0;PU;1
32;59;59275;59275;2018;C104;1;X;0;1;X;0;PR;1
32;59;59276;59276_0101;2018;C101;1;X;0;X;X;1;PU;2
32;59;59276;59276_0101;2018;C104;1;X;0;0;X;1;PU;1
32;59;59278;59278;2018;C101;1;X;0;X;X;0;PU;1
32;59;59278;59278;2018;C104;1;X;0;0;X;0;PU;1
32;59;59279;59279_0301;2018;C101;1;X;0;X;X;0;PU;1
32;59;59279;59279_0101;2018;C104;1;X;0;1;X;0;PR;1
32;59;59279;59279_0102;2018;C104;1;X;0;1;X;0;PU;1
32;59;59279;59279_0201;2018;C104;;X;0;0;X;0;PR;1
32;59;59279;59279_0201;2018;C104;1;X;0;1;X;0;PU;1
32;59;59279;59279_0202;2018;C104;1;X;0;1;X;0;PR;1
32;59;59279;59279_0203;2018;C104;1;X;0;0;X;0;PU;1
32;59;59279;59279_0302;2018;C104;1;X;0;1;X;0;PR;1
32;59;59279;59279_0201;2018;C201;1;0;X;X;X;0;PR;1
32;59;59279;59279_0302;2018;C201;1;0;X;X;X;0;PU;1
32;59;59279;59279_0102;2018;C302;1;0;X;X;0;0;PU;1
32;59;59280;59280;2018;C104;0;X;0;1;X;0;PU;1
32;59;59281;59281;2018;C104;1;X;0;1;X;0;PU;1
32;59;59282;59282;2018;C105;1;X;X;0;X;0;PU;1
32;59;59283;59283;2018;C104;1;X;0;1;X;0;PU;1
32;59;59284;59284;2018;C104;0;X;0;1;X;0;PU;2
32;59;59284;59284;2018;C104;1;X;0;1;X;0;PU;1
32;59;59285;59285;2018;C101;0;X;0;X;X;0;PU;1
32;59;59285;59285;2018;C104;1;X;0;0;X;0;PU;1
32;59;59286;59286_0101;2018;C101;1;X;0;X;X;0;PU;1
32;59;59286;59286_0102;2018;C101;1;X;0;X;X;0;PU;1
32;59;59286;59286_0201;2018;C101;1;X;0;X;X;0;PU;1
32;59;59286;59286_0203;2018;C101;1;X;0;X;X;0;PU;1
32;59;59286;59286_0101;2018;C104;0;X;0;0;X;0;PU;1
32;59;59286;59286_0102;2018;C104;1;X;0;1;X;0;PR;1
32;59;59286;59286_0201;2018;C104;1;X;0;0;X;0;PU;1
32;59;59286;59286_0202;2018;C104;1;X;0;1;X;0;PU;1
32;59;59286;59286_0203;2018;C104;1;X;0;0;X;0;PU;1
32;59;59286;59286_0101;2018;C201;1;0;X;X;X;0;PU;1
32;59;59286;59286_0102;2018;C201;1;0;X;X;X;0;PR;1
32;59;59286;59286_0201;2018;C201;1;0;X;X;X;0;PU;1
32;59;59286;59286_0203;2018;C301;1;1;X;X;0;0;PU;1
32;59;59286;59286_0202;2018;C409;X;X;X;X;X;X;PR;1
32;59;59286;59286_0203;2018;C601;X;X;X;X;X;X;PR;1
32;59;59286;59286_0203;2018;C601;X;X;X;X;X;X;PU;1
32;59;59288;59288;2018;C101;0;X;0;X;X;0;PU;1
32;59;59288;59288;2018;C104;0;X;0;0;X;0;PU;1
32;59;59289;59289;2018;C104;1;X;0;1;X;0;PU;1
32;59;59289;59289;2018;C303;X;1;X;X;0;X;PR;1
32;59;59289;59289;2018;C603;X;X;X;X;X;X;PR;1
32;59;59289;59289;2018;C605;X;1;X;X;X;X;PR;1
32;59;59290;59290;2018;C105;0;X;X;0;X;0;PU;1
32;59;59291;59291_0103;2018;C101;1;X;0;X;X;1;PU;1
32;59;59291;59291_0104;2018;C101;1;X;0;X;X;1;PU;1
32;59;59291;59291_0101;2018;C104;1;X;0;1;X;1;PU;1
32;59;59291;59291_0102;2018;C104;1;X;0;1;X;1;PU;1
32;59;59291;59291_0103;2018;C104;1;X;0;0;X;1;PU;1
32;59;59291;59291_0103;2018;C104;1;X;0;1;X;0;PR;1
32;59;59291;59291_0104;2018;C104;1;X;0;0;X;1;PU;1
32;59;59291;59291_0105;2018;C104;1;X;0;1;X;1;PU;1
32;59;59291;59291_0101;2018;C201;1;0;X;X;X;1;PU;1
32;59;59291;59291_0103;2018;C201;1;0;X;X;X;1;PU;1
32;59;59291;59291_0105;2018;C201;1;0;X;X;X;1;PU;1
32;59;59291;59291_0101;2018;C302;1;0;X;X;0;0;PU;1
32;59;59291;59291_0102;2018;C403;X;X;X;X;X;X;PR;1
32;59;59291;59291_0103;2018;C403;X;X;X;X;X;X;PR;1
32;59;59291;59291_0101;2018;C601;X;X;X;X;X;X;PU;1
32;59;59292;59292;2018;C101;0;X;0;X;X;0;PU;1
32;59;59292;59292;2018;C104;1;X;0;1;X;0;PU;1
32;59;59293;59293;2018;C104;1;X;0;1;X;0;PU;1
32;59;59294;59294;2018;C102;0;X;X;X;X;0;PU;1
32;59;59295;59295_0107;2018;C101;1;X;0;X;X;0;PU;1
32;59;59295;59295_0112;2018;C101;1;X;0;X;X;0;PU;1
32;59;59295;59295_0102;2018;C104;1;X;0;1;X;0;PU;1
32;59;59295;59295_0103;2018;C104;1;X;0;1;X;0;PR;3
32;59;59295;59295_0105;2018;C104;1;X;0;1;X;0;PU;1
32;59;59295;59295_0107;2018;C104;1;X;0;0;X;0;PU;1
32;59;59295;59295_0108;2018;C104;1;X;0;1;X;0;PU;1
32;59;59295;59295_0110;2018;C104;0;X;0;1;X;0;PU;1
32;59;59295;59295_0112;2018;C104;1;X;0;1;X;0;PR;1
32;59;59295;59295_0101;2018;C201;1;1;X;X;X;0;PR;1
32;59;59295;59295_0104;2018;C201;1;0;X;X;X;0;PU;1
32;59;59295;59295_0108;2018;C201;1;0;X;X;X;0;PU;1
32;59;59295;59295_0101;2018;C301;1;1;X;X;0;0;PR;1
32;59;59295;59295_0104;2018;C301;1;1;X;X;0;0;PR;2
32;59;59295;59295_0108;2018;C301;1;1;X;X;0;0;PU;1
32;59;59295;59295_0108;2018;C302;1;1;X;X;0;0;PU;1
32;59;59295;59295_0105;2018;C303;X;1;X;X;0;X;PR;1
32;59;59295;59295_0102;2018;C601;X;X;X;X;X;X;PR;1
32;59;59295;59295_0104;2018;C601;X;X;X;X;X;X;PR;2
32;59;59295;59295_0108;2018;C601;X;X;X;X;X;X;PU;1
32;59;59295;59295_0105;2018;C605;X;1;X;X;X;X;PR;1
32;59;59297;59297;2018;C104;0;X;0;1;X;0;PU;1
32;59;59299;59299_0101;2018;C101;1;X;0;X;X;1;PU;1
32;59;59299;59299_0102;2018;C101;1;X;0;X;X;1;PU;1
32;59;59299;59299_0202;2018;C101;1;X;0;X;X;0;PU;1
32;59;59299;59299_0203;2018;C101;1;X;0;X;X;0;PR;1
32;59;59299;59299_0302;2018;C101;0;X;0;X;X;1;PU;1
32;59;59299;59299_0303;2018;C101;1;X;0;X;X;1;PU;1
32;59;59299;59299_0101;2018;C104;1;X;0;0;X;1;PU;1
32;59;59299;59299_0102;2018;C104;1;X;0;0;X;0;PU;1
32;59;59299;59299_0201;2018;C104;1;X;0;0;X;1;PU;1
32;59;59299;59299_0201;2018;C104;1;X;0;1;X;0;PR;1
32;59;59299;59299_0203;2018;C104;1;X;0;1;X;0;PR;1
32;59;59299;59299_0204;2018;C104;1;X;0;1;X;0;PU;1
32;59;59299;59299_0301;2018;C104;1;X;0;1;X;0;PR;1
32;59;59299;59299_0302;2018;C104;0;X;0;0;X;1;PU;1
32;59;59299;59299_0303;2018;C104;1;X;0;0;X;1;PU;1
32;59;59299;59299_0102;2018;C201;1;0;X;X;X;0;PR;1
32;59;59299;59299_0202;2018;C201;1;0;X;X;X;1;PU;1
32;59;59300;59300;2018;C105;0;X;X;1;X;0;PU;1
32;59;59301;59301;2018;C101;0;X;0;X;X;0;PU;1
32;59;59301;59301;2018;C104;0;X;0;1;X;0;PU;1
32;59;59301;59301;2018;C104;1;X;0;1;X;0;PU;1
32;59;59302;59302;2018;C101;0;X;0;X;X;0;PU;2
32;59;59302;59302;2018;C104;0;X;0;0;X;0;PU;1
32;59;59303;59303;2018;C104;1;X;0;1;X;0;PU;1
32;59;59304;59304;2018;C104;1;X;0;1;X;0;PU;1
32;59;59305;59305;2018;C104;1;X;0;1;X;0;PU;1
32;59;59307;59307;2018;C104;1;X;0;1;X;0;PU;1
32;59;59308;59308;2018;C104;1;X;0;1;X;0;PU;1
32;59;59309;59309;2018;C101;1;X;0;X;X;0;PU;1
32;59;59309;59309;2018;C104;1;X;0;0;X;0;PU;1
32;59;59309;59309;2018;C104;1;X;0;1;X;0;PR;1
32;59;59309;59309;2018;C201;1;0;X;X;X;0;PR;1
32;59;59309;59309;2018;C201;1;1;X;X;X;0;PU;1
32;59;59310;59310;2018;C104;0;X;0;1;X;0;PU;1
32;59;59311;59311;2018;C104;0;X;0;1;X;0;PU;1
32;59;59312;59312;2018;C104;0;X;0;1;X;0;PU;1
32;59;59313;59313;2018;C101;1;X;0;X;X;0;PU;1
32;59;59313;59313;2018;C104;1;X;0;0;X;0;PU;1
32;59;59314;59314;2018;C104;1;X;0;1;X;0;PR;1
32;59;59314;59314;2018;C104;1;X;0;1;X;0;PU;2
32;59;59315;59315;2018;C104;0;X;1;1;X;0;PU;1
32;59;59316;59316;2018;C101;1;X;0;X;X;0;PU;1
32;59;59316;59316;2018;C104;1;X;0;0;X;0;PU;1
32;59;59316;59316;2018;C104;1;X;0;1;X;0;PU;1
32;59;59317;59317_0101;2018;C101;1;X;0;X;X;0;PU;1
32;59;59317;59317_0102;2018;C101;1;X;0;X;X;0;PU;1
32;59;59317;59317_0101;2018;C104;0;X;0;1;X;0;PR;1
32;59;59317;59317_0101;2018;C104;1;X;0;0;X;0;PU;1
32;59;59317;59317_0101;2018;C104;1;X;0;1;X;0;PR;1
32;59;59317;59317_0102;2018;C104;1;X;0;0;X;0;PU;1
32;59;59317;59317_0103;2018;C201;1;0;X;X;X;0;PU;1
32;59;59318;59318;2018;C102;1;X;X;X;X;0;PU;1
32;59;59319;59319;2018;C101;0;X;0;X;X;0;PU;1
32;59;59319;59319;2018;C104;0;X;0;0;X;0;PU;1
32;59;59319;59319;2018;C303;X;1;X;X;0;X;PR;1
32;59;59319;59319;2018;C603;X;X;X;X;X;X;PR;1
32;59;59319;59319;2018;C605;X;1;X;X;X;X;PR;1
32;59;59320;59320;2018;C104;1;X;0;1;X;0;PU;1
32;59;59321;59321;2018;C102;0;X;X;X;X;0;PU;1
32;59;59322;59322;2018;C101;1;X;0;X;X;0;PU;1
32;59;59322;59322;2018;C104;1;X;0;0;X;0;PU;1
32;59;59322;59322;2018;C201;1;0;X;X;X;0;PU;1
32;59;59323;59323;2018;C104;0;X;0;1;X;0;PU;1
32;59;59324;59324_0102;2018;C101;1;X;0;X;X;1;PU;1
32;59;59324;59324_0105;2018;C101;1;X;0;X;X;0;PU;1
32;59;59324;59324_0105;2018;C101;1;X;0;X;X;1;PU;2
32;59;59324;59324_0102;2018;C104;1;X;0;0;X;1;PU;1
32;59;59324;59324_0103;2018;C104;1;X;0;0;X;1;PU;1
32;59;59324;59324_0103;2018;C104;1;X;0;1;X;0;PR;1
32;59;59324;59324_0105;2018;C104;1;X;0;0;X;1;PU;1
32;59;59324;59324_0102;2018;C201;1;0;X;X;X;1;PU;1
32;59;59324;59324_0103;2018;C201;1;0;X;X;X;0;PR;1
32;59;59324;59324_0105;2018;C201;1;0;X;X;X;1;PU;1
32;59;59324;59324_0103;2018;C301;1;0;X;X;0;0;PR;1
32;59;59324;59324_0106;2018;C302;1;0;X;X;0;0;PU;1
32;59;59324;59324_0104;2018;C601;X;X;X;X;X;X;PR;1
32;59;59324;59324_0106;2018;C601;X;X;X;X;X;X;PU;1
32;59;59325;59325;2018;C104;1;X;0;1;X;0;PU;1
32;59;59326;59326;2018;C104;0;X;0;1;X;0;PU;1
32;59;59327;59327_0101;2018;C101;1;X;0;X;X;1;PU;2
32;59;59327;59327_0101;2018;C104;1;X;0;0;X;1;PU;1
32;59;59327;59327_0102;2018;C104;1;X;0;1;X;1;PU;1
32;59;59327;59327_0103;2018;C104;1;X;0;0;X;1;PU;1
32;59;59327;59327_0103;2018;C104;1;X;0;1;X;0;PR;1
32;59;59327;59327_0102;2018;C201;1;0;X;X;X;1;PU;1
32;59;59328;59328_0102;2018;C101;1;X;0;X;X;0;PU;1
32;59;59328;59328_0202;2018;C101;1;X;0;X;X;0;PU;1
32;59;59328;59328_0203;2018;C101;1;X;0;X;X;0;PU;1
32;59;59328;59328_0403;2018;C101;1;X;0;X;X;0;PU;1
32;59;59328;59328_0101;2018;C104;0;X;0;1;X;0;PU;1
32;59;59328;59328_0102;2018;C104;1;X;0;0;X;0;PU;1
32;59;59328;59328_0201;2018;C104;1;X;0;0;X;0;PU;1
32;59;59328;59328_0203;2018;C104;1;X;0;0;X;0;PU;1
32;59;59328;59328_0301;2018;C104;1;X;0;1;X;0;PR;1
32;59;59328;59328_0403;2018;C104;1;X;0;0;X;0;PU;2
32;59;59328;59328_0403;2018;C104;1;X;0;1;X;0;PR;1
32;59;59328;59328_0501;2018;C104;1;X;0;1;X;0;PU;1
32;59;59328;59328_0502;2018;C104;1;X;0;1;X;0;PR;1
32;59;59328;59328_0302;2018;C201;1;0;X;X;X;0;PR;1
32;59;59328;59328_0302;2018;C201;1;0;X;X;X;0;PU;1
32;59;59328;59328_0501;2018;C201;1;0;X;X;X;0;PU;1
32;59;59328;59328_0502;2018;C201;1;0;X;X;X;0;PR;1
32;59;59328;59328_0405;2018;C301;1;1;X;X;0;0;PU;1
32;59;59328;59328_0502;2018;C301;1;0;X;X;0;0;PR;1
32;59;59328;59328_0302;2018;C302;1;0;X;X;0;0;PR;1
32;59;59329;59329_0000;2018;C101;1;X;0;X;X;0;PU;1
32;59;59329;59329_0102;2018;C104;0;X;0;1;X;0;PU;1
32;59;59329;59329_0102;2018;C104;1;X;0;0;X;0;PU;1
32;59;59329;59329_0106;2018;C201;1;0;X;X;X;0;PU;1
32;59;59330;59330;2018;C104;1;X;0;1;X;0;PR;1
32;59;59330;59330;2018;C104;1;X;0;1;X;0;PU;1
32;59;59331;59331;2018;C101;1;X;0;X;X;0;PU;1
32;59;59331;59331;2018;C104;1;X;0;0;X;0;PU;1
32;59;59331;59331;2018;C201;1;1;X;X;X;0;PU;1
32;59;59331;59331;2018;C301;1;1;X;X;0;0;PU;1
32;59;59334;59334;2018;C104;0;X;0;1;X;0;PU;1
32;59;59335;59335;2018;C104;1;X;0;1;X;0;PR;1
32;59;59335;59335;2018;C104;1;X;0;1;X;0;PU;1
32;59;59336;59336;2018;C104;0;X;0;1;X;0;PU;1
32;59;59337;59337;2018;C104;1;X;0;1;X;0;PU;1
32;59;59338;59338;2018;C104;0;X;0;1;X;0;PU;1
32;59;59339;59339_0101;2018;C104;1;X;0;1;X;0;PR;1
32;59;59339;59339_0101;2018;C104;1;X;0;1;X;0;PU;1
32;59;59339;59339_0102;2018;C104;1;X;0;1;X;0;PU;1
32;59;59339;59339_0101;2018;C201;1;0;X;X;X;0;PU;1
32;59;59340;59340_0102;2018;C104;1;X;0;0;X;0;PU;1
32;59;59340;59340_0102;2018;C104;1;X;0;1;X;0;PU;1
32;59;59341;59341;2018;C104;0;X;0;0;X;0;PU;1
32;59;59342;59342;2018;C102;0;X;X;X;X;0;PU;1
32;59;59343;59343_0101;2018;C101;1;X;0;X;X;0;PU;1
32;59;59343;59343_0105;2018;C101;1;X;0;X;X;0;PU;1
32;59;59343;59343_0101;2018;C104;1;X;0;0;X;0;PU;1
32;59;59343;59343_0105;2018;C104;1;X;0;0;X;0;PU;1
32;59;59343;59343_0101;2018;C201;1;0;X;X;X;0;PR;1
32;59;59343;59343_0105;2018;C201;1;0;X;X;X;0;PU;1
32;59;59343;59343_0105;2018;C603;X;X;X;X;X;X;PR;1
32;59;59343;59343_0105;2018;C605;X;1;X;X;X;X;PR;1
32;59;59344;59344;2018;C104;0;X;0;1;X;0;PU;1
32;59;59345;59345;2018;C101;1;X;0;X;X;0;PU;1
32;59;59345;59345;2018;C104;1;X;0;0;X;0;PU;1
32;59;59346;59346;2018;C101;1;X;0;X;X;0;PU;1
32;59;59346;59346;2018;C104;1;X;0;0;X;0;PU;2
32;59;59347;59347;2018;C104;0;X;0;1;X;0;PU;1
32;59;59348;59348;2018;C104;1;X;0;1;X;0;PU;1
32;59;59349;59349;2018;C104;1;X;0;1;X;0;PU;1
32;59;59350;59350_0111;2018;C101;1;X;0;X;X;0;PU;1
32;59;59350;59350_0115;2018;C101;1;X;0;X;X;1;PU;1
32;59;59350;59350_0117;2018;C101;1;X;0;X;X;0;PU;2
32;59;59350;59350_0118;2018;C101;1;X;0;X;X;0;PU;2
32;59;59350;59350_0202;2018;C101;0;X;0;X;X;0;PU;1
32;59;59350;59350_0204;2018;C101;1;X;0;X;X;0;PU;1
32;59;59350;59350_0205;2018;C101;1;X;0;X;X;0;PU;1
32;59;59350;59350_0304;2018;C101;1;X;0;X;X;0;PU;1
32;59;59350;59350_0306;2018;C101;1;X;0;X;X;1;PU;1
32;59;59350;59350_0403;2018;C101;1;X;0;X;X;1;PU;1
32;59;59350;59350_0408;2018;C101;1;X;0;X;X;1;PU;1
32;59;59350;59350_0410;2018;C101;1;X;0;X;X;1;PU;1
32;59;59350;59350_0503;2018;C101;1;X;0;X;X;1;PU;1
32;59;59350;59350_0504;2018;C101;1;X;0;X;X;1;PU;1
32;59;59350;59350_0506;2018;C101;1;X;0;X;X;0;PU;1
32;59;59350;59350_0506;2018;C101;1;X;0;X;X;1;PU;2
32;59;59350;59350_0507;2018;C101;1;X;0;X;X;1;PU;1
32;59;59350;59350_0603;2018;C101;1;X;0;X;X;1;PU;1
32;59;59350;59350_0604;2018;C101;1;X;0;X;X;1;PU;1
32;59;59350;59350_0702;2018;C101;0;X;0;X;X;1;PU;1
32;59;59350;59350_0706;2018;C101;1;X;0;X;X;1;PU;1
32;59;59350;59350_0709;2018;C101;1;X;0;X;X;1;PU;3
32;59;59350;59350_0804;2018;C101;1;X;0;X;X;1;PU;1
32;59;59350;59350_0902;2018;C101;1;X;0;X;X;0;PU;1
32;59;59350;59350_0906;2018;C101;1;X;0;X;X;0;PU;1
32;59;59350;59350_0907;2018;C101;1;X;0;X;X;0;PU;1
32;59;59350;59350_1001;2018;C101;1;X;0;X;X;1;PU;1
32;59;59350;59350_1004;2018;C101;1;X;0;X;X;1;PU;1
32;59;59350;59350_1007;2018;C101;1;X;0;X;X;1;PU;1
32;59;59350;59350_2402;2018;C101;1;X;0;X;X;0;PU;1
32;59;59350;59350_2601;2018;C101;1;X;0;X;X;0;PU;1
32;59;59350;59350_2702;2018;C101;1;X;0;X;X;0;PU;1
32;59;59350;59350_2703;2018;C101;1;X;0;X;X;1;PU;1
32;59;59350;59350_2801;2018;C101;1;X;0;X;X;1;PU;1
32;59;59350;59350_2903;2018;C101;1;X;0;X;X;0;PU;1
32;59;59350;59350_3001;2018;C101;1;X;0;X;X;0;PU;1
32;59;59350;59350_3002;2018;C101;1;X;0;X;X;0;PU;1
32;59;59350;59350_3002;2018;C101;1;X;0;X;X;1;PU;1
32;59;59350;59350_0111;2018;C104;1;X;0;0;X;0;PU;1
32;59;59350;59350_0112;2018;C104;1;X;0;0;X;0;PU;1
32;59;59350;59350_0117;2018;C104;1;X;0;0;X;0;PU;2
32;59;59350;59350_0117;2018;C104;1;X;0;1;X;0;PR;1
32;59;59350;59350_0118;2018;C104;1;X;0;0;X;0;PU;2
32;59;59350;59350_0202;2018;C104;1;X;0;1;X;0;PR;1
32;59;59350;59350_0203;2018;C104;1;X;0;1;X;0;PU;1
32;59;59350;59350_0204;2018;C104;1;X;0;0;X;0;PU;1
32;59;59350;59350_0205;2018;C104;1;X;0;0;X;0;PU;1
32;59;59350;59350_0205;2018;C104;1;X;0;1;X;0;PR;1
32;59;59350;59350_0304;2018;C104;1;X;0;0;X;0;PU;1
32;59;59350;59350_0304;2018;C104;1;X;0;1;X;0;PU;1
32;59;59350;59350_0306;2018;C104;0;X;0;1;X;0;PR;1
32;59;59350;59350_0306;2018;C104;1;X;0;0;X;1;PU;1
32;59;59350;59350_0309;2018;C104;1;X;0;1;X;0;PR;1
32;59;59350;59350_0401;2018;C104;1;X;0;0;X;0;PU;1
32;59;59350;59350_0403;2018;C104;1;X;0;0;X;1;PU;1
32;59;59350;59350_0404;2018;C104;1;X;0;0;X;1;PU;1
32;59;59350;59350_0407;2018;C104;1;X;0;1;X;0;PR;1
32;59;59350;59350_0407;2018;C104;1;X;0;1;X;0;PU;1
32;59;59350;59350_0408;2018;C104;1;X;0;0;X;1;PU;1
32;59;59350;59350_0503;2018;C104;1;X;0;0;X;1;PU;1
32;59;59350;59350_0504;2018;C104;1;X;0;0;X;0;PU;1
32;59;59350;59350_0506;2018;C104;0;X;0;1;X;0;PR;1
32;59;59350;59350_0506;2018;C104;1;X;0;0;X;1;PU;1
32;59;59350;59350_0507;2018;C104;0;X;0;0;X;1;PU;1
32;59;59350;59350_0601;2018;C104;1;X;0;1;X;0;PR;1
32;59;59350;59350_0603;2018;C104;1;X;0;0;X;1;PU;1
32;59;59350;59350_0604;2018;C104;1;X;0;0;X;1;PU;1
32;59;59350;59350_0701;2018;C104;1;X;0;1;X;1;PU;1
32;59;59350;59350_0702;2018;C104;1;X;0;0;X;1;PU;1
32;59;59350;59350_0702;2018;C104;1;X;0;1;X;0;PR;1
32;59;59350;59350_0703;2018;C104;1;X;0;1;X;0;PR;1
